date|productId|eventName|userId
1536861197|464|view|58
1536973181|208|remove|53
1536355854|300|view|93
1536184585|819|view|56
1535939445|793|click|83
1536238121|400|view|3
1536976745|594|view|16
1536585895|819|remove|44
1536608426|497|add|58
1536616293|944|add|60
1536395504|146|remove|81
1536914773|992|click|84
1536401971|961|add|48
1536403741|612|remove|57
1536422077|429|view|89
1536201592|136|view|51
1536352062|651|remove|100
1536239215|230|click|44
1536119474|964|remove|52
1536573148|907|view|18
1536808156|120|add|76
1536364546|424|view|63
1536087035|981|click|33
1536285760|300|view|26
1536065936|545|remove|99
1536015367|459|add|40
1536687718|946|view|64
1536328416|901|remove|33
1535875346|555|add|44
1536729454|777|remove|57
1535943212|435|remove|35
1535830828|714|click|13
1536746499|983|view|65
1535858954|105|add|84
1536353878|476|add|31
1536697243|629|add|9
1535979776|698|add|79
1536546030|310|remove|23
1535789015|370|add|15
1536684817|660|click|48
1536016379|101|click|29
1535958520|141|click|97
1535789217|320|click|73
1536935616|435|add|41
1536215184|846|click|50
1536148262|206|remove|23
1536342037|977|remove|74
1536018992|640|view|70
1536131605|867|add|38
1535806149|153|remove|75
1536549310|385|view|12
1536633940|168|add|36
1536008330|148|view|56
1536649622|966|add|65
1536374731|714|click|42
1536589181|849|add|6
1536107014|154|add|55
1535969657|444|remove|60
1536780112|701|remove|10
1536947567|603|click|68
1536408119|375|add|34
1536509230|506|view|20
1536907741|814|click|61
1535928124|342|add|28
1536342028|948|add|90
1536737911|729|view|11
1536897159|632|view|34
1536405505|412|remove|61
1536679551|367|add|6
1536095131|730|view|70
1536873924|751|view|71
1536798470|283|remove|22
1536567272|405|click|79
1535830581|567|remove|39
1536255191|809|add|31
1535998126|392|add|5
1535905779|111|add|72
1536125557|651|view|77
1536206388|522|view|30
1536737883|747|remove|76
1535821044|615|click|57
1536027463|773|remove|4
1535821139|738|click|17
1536237091|143|remove|59
1536948115|113|view|19
1536849167|301|view|31
1536194106|336|add|51
1536851237|280|click|72
1536971083|440|click|76
1536948498|167|click|31
1536842658|113|remove|64
1536930296|599|add|23
1536440702|182|view|34
1536577580|964|click|17
1536791310|701|add|38
1535880557|124|click|87
1536441071|136|view|58
1536554285|551|view|50
1536541084|712|add|25
1536415352|799|view|13
1535962973|974|click|66
1536875471|371|click|97
1535960628|537|remove|91
1536440167|173|remove|14
1536210047|531|remove|29
1535930074|737|remove|36
1535963699|632|remove|52
1536657743|623|click|52
1536743505|925|click|91
1536004682|503|click|65
1536001847|422|click|4
1536804070|263|view|26
1535923394|492|view|12
1536931929|358|view|89
1536330740|760|click|67
1536756000|857|remove|57
1536954049|603|view|9
1536385554|998|remove|58
1536020720|816|view|76
1536405218|324|view|70
1536617712|993|click|80
1535803918|371|view|15
1535813416|626|add|27
1536761218|245|remove|95
1536373969|861|click|2
1535804774|947|click|66
1536002248|319|add|54
1536292711|346|view|81
1535913104|464|view|68
1536604425|952|view|21
1536847444|520|view|50
1536088069|639|add|10
1536573477|676|remove|53
1536808154|334|view|9
1536954713|840|add|12
1535960425|318|remove|88
1536573669|165|add|39
1536342794|628|add|2
1536402073|960|add|79
1536849466|247|view|31
1536088796|185|remove|36
1536382495|204|remove|18
1536494955|186|add|88
1536263795|102|remove|9
1536012416|834|click|42
1536784713|160|remove|61
1536514689|452|add|21
1536576040|759|view|80
1536566327|664|view|71
1536808891|305|remove|98
1536954553|322|remove|52
1536623628|507|add|74
1536978472|730|add|50
1535902859|945|view|75
1536396141|792|remove|73
1536187754|512|remove|74
1536775312|325|view|9
1535986433|587|remove|6
1536089993|794|add|74
1536474420|633|remove|86
1536361917|590|remove|70
1536034661|948|remove|89
1536541702|663|click|91
1535808072|435|remove|27
1536533420|178|remove|46
1536553743|850|add|32
1536757011|903|remove|60
1536494915|721|add|52
1536217101|756|add|13
1535790005|317|click|24
1536537903|626|view|24
1536134474|428|remove|43
1535909006|817|click|87
1536213765|494|view|57
1536211465|965|click|8
1536214817|164|click|53
1536288963|724|add|10
1536126785|818|view|60
1536505885|745|remove|17
1536685453|210|add|83
1536127035|522|view|18
1536896576|688|remove|12
1536882576|568|view|98
1536073479|618|remove|66
1536401353|955|remove|10
1536680113|544|add|37
1536189090|190|remove|54
1536583823|584|remove|74
1536581352|268|remove|60
1536131878|140|remove|13
1536856982|343|click|41
1535866466|991|remove|58
1536823678|185|add|97
1536818621|843|remove|5
1536092221|275|view|3
1536271488|252|add|93
1536971577|753|add|16
1536873122|477|remove|30
1536870276|703|add|77
1536899923|194|click|68
1536842573|977|remove|65
1535973955|230|add|53
1536166811|200|remove|34
1536725119|279|remove|89
1536081355|112|add|74
1536056901|138|remove|3
1536571788|620|add|56
1536703002|584|remove|81
1536687245|161|remove|15
1536075208|434|remove|36
1536453254|893|remove|44
1536531717|512|click|52
1536262312|291|remove|21
1536421066|446|view|65
1536602127|704|view|25
1536461578|883|click|90
1536316554|950|view|75
1536281871|405|remove|100
1536486932|952|add|81
1536522491|775|click|72
1536534397|489|click|97
1536863596|821|remove|65
1535988080|671|remove|79
1536786855|151|remove|27
1536604068|782|view|28
1535886125|120|remove|11
1536103716|866|add|47
1536046371|215|click|7
1536892366|823|click|25
1536729055|865|remove|22
1536145036|516|view|10
1535828736|868|click|20
1536438620|397|add|25
1535846179|421|click|82
1536090470|773|view|30
1536066702|216|add|75
1536054669|221|add|80
1536302970|575|view|1
1536753079|246|remove|72
1536208690|198|add|53
1536983633|248|remove|40
1536129386|699|view|38
1535929304|648|view|62
1536772764|550|remove|87
1536036566|743|add|83
1536446360|830|click|72
1536646848|726|click|80
1536785546|233|view|4
1536917262|118|view|82
1536782873|497|click|31
1536515516|450|view|5
1535885094|443|remove|61
1535810153|808|add|85
1536316900|382|remove|44
1536009856|666|view|73
1536717853|882|remove|97
1536611435|496|click|27
1536932525|477|click|28
1536984452|812|click|15
1536684020|866|click|76
1536750161|503|click|81
1536836085|683|add|96
1535875423|489|view|32
1536219959|295|view|65
1536100759|907|add|43
1536304844|442|remove|88
1536004751|323|click|41
1536736388|233|add|37
1536415588|783|add|36
1536337510|831|click|40
1536353292|904|remove|89
1536350095|502|remove|27
1536493158|314|remove|41
1536901993|713|view|95
1536172600|686|add|13
1536192924|628|click|70
1536171800|591|remove|66
1536134312|983|add|40
1536202782|539|remove|24
1536737160|150|click|13
1536474326|419|remove|45
1535884593|213|remove|23
1536124348|921|remove|17
1536374218|456|click|92
1536000475|720|remove|21
1536295181|748|click|72
1536045965|117|remove|41
1536784446|251|click|17
1536789921|256|add|19
1535851654|999|click|78
1535939566|765|remove|43
1536428185|470|click|66
1536567730|813|remove|64
1536965659|394|view|77
1536024056|131|view|18
1536792598|179|remove|54
1536406298|671|click|34
1536632140|852|view|2
1536499708|784|click|67
1535883020|847|remove|84
1536563530|875|click|17
1536685298|479|add|70
1536821437|502|add|86
1536180830|751|add|35
1536547176|126|add|27
1535800312|836|click|11
1536878067|468|click|51
1535786281|907|click|20
1536368163|178|add|16
1536256327|412|click|7
1536323683|643|click|62
1535959892|127|remove|99
1536578209|603|click|76
1536711835|815|remove|91
1536948621|272|view|16
1536083241|530|remove|70
1535933463|550|add|23
1536862616|163|view|5
1535971721|977|click|2
1536078726|768|click|84
1536140718|447|remove|49
1536868412|550|view|66
1536026289|208|view|6
1536568983|845|view|80
1536071330|378|remove|62
1535825823|904|add|77
1535941397|998|remove|46
1535925512|445|click|52
1536130868|502|add|82
1536280193|135|view|74
1536962851|931|click|93
1535982756|460|add|74
1536846473|690|remove|55
1535815145|447|view|47
1536405321|263|add|89
1536840926|877|add|98
1535958532|444|click|80
1536442053|462|click|16
1536111773|609|view|49
1536052097|701|view|31
1536093268|102|add|39
1536055716|830|remove|26
1535992371|763|view|28
1535902521|588|click|34
1535794859|313|click|47
1536278781|933|click|18
1535828685|247|add|15
1536683044|764|view|95
1536260060|883|click|14
1536029910|759|add|96
1536441050|714|click|82
1536483592|154|view|47
1536323634|122|remove|81
1536587352|937|remove|45
1536481686|701|add|66
1536543413|372|click|60
1536069649|968|click|78
1535843728|876|view|14
1536908057|475|view|4
1536594686|359|view|69
1536204219|477|remove|69
1536405148|930|add|23
1536306541|908|click|21
1535836163|131|view|98
1536930453|650|remove|22
1536042628|971|click|89
1535857436|953|click|37
1536944602|399|view|93
1536622658|771|click|96
1536829048|988|view|68
1535956394|947|view|74
1536373809|276|view|74
1535969457|986|remove|88
1536462627|868|remove|72
1535946077|565|view|71
1535909543|583|add|72
1535864363|178|click|86
1535841489|227|remove|4
1536836943|139|add|67
1535987309|774|view|39
1535963947|939|view|71
1536587503|475|click|16
1536566733|805|add|100
1536447470|808|add|55
1536703867|209|remove|50
1536238159|843|add|6
1536835311|654|view|27
1536353915|988|add|78
1536856647|185|view|89
1536311753|729|click|39
1536709731|643|remove|69
1536432877|759|remove|75
1535954270|278|add|86
1536023737|463|add|47
1536477755|155|click|53
1535884830|947|view|55
1536752039|251|add|41
1536331264|386|add|68
1536288941|732|remove|85
1536802778|304|add|18
1536529526|148|view|23
1535974840|737|remove|91
1536202624|791|view|71
1536693587|206|click|12
1535988473|826|click|40
1536695541|397|remove|28
1536905651|497|remove|21
1536532045|258|add|43
1536145848|204|view|43
1536232259|737|click|50
1536578048|208|view|70
1536299080|726|remove|26
1536940079|201|view|17
1536973014|407|click|51
1536566656|895|click|68
1535947326|695|view|88
1536192205|598|view|25
1536154049|983|add|9
1536204898|149|view|12
1536175661|240|add|81
1536444611|550|remove|87
1536184369|568|remove|59
1536929414|452|remove|61
1536197526|184|click|23
1536398036|554|add|3
1536182505|665|add|9
1535878576|502|click|36
1536515959|739|add|26
1536696275|887|add|14
1535908343|820|remove|2
1536273243|687|add|59
1536772530|487|click|53
1536627300|662|click|85
1536157219|294|add|35
1536168200|394|add|28
1536832477|248|view|43
1536533961|370|click|100
1535792503|718|remove|95
1536248841|191|view|5
1535952977|263|remove|93
1535816216|593|view|95
1535928651|165|view|44
1536392130|529|remove|71
1535999896|753|view|67
1536644918|482|view|52
1536066644|531|view|37
1536259842|373|remove|66
1536139271|610|click|31
1536397696|436|remove|69
1536986779|947|view|30
1536096908|263|remove|60
1536225646|497|view|74
1536792452|760|click|49
1536531858|473|remove|9
1535970124|603|click|77
1536957452|229|add|8
1536790715|427|click|20
1536067205|344|click|70
1536405357|512|remove|53
1536959755|361|view|20
1536987056|786|click|2
1536261141|271|remove|49
1536158643|723|view|99
1536107765|905|click|69
1536935018|236|view|81
1536010591|736|click|83
1536350458|638|add|39
1536549169|999|add|80
1536967043|971|click|1
1536734745|205|add|30
1536523185|764|view|38
1536541873|757|view|65
1535920716|873|add|16
1536210594|616|click|89
1536158707|898|click|78
1536417744|486|click|3
1536324033|458|view|82
1536926560|443|remove|10
1536439468|563|add|38
1536101842|425|remove|36
1536744510|177|view|87
1536550113|528|remove|86
1536597856|442|click|86
1536006325|476|click|25
1536778535|977|click|11
1536070389|666|remove|21
1536708857|815|view|23
1536163539|868|click|89
1536586530|253|remove|26
1536582809|937|click|11
1536078298|119|click|27
1536068597|825|remove|55
1536883752|870|click|70
1536493951|137|click|19
1535796851|839|view|91
1535926039|266|view|56
1536813026|521|view|1
1536348228|985|view|51
1536683557|820|view|23
1535813955|677|click|4
1536877690|462|remove|15
1536493065|795|click|72
1536397127|302|click|74
1536559812|169|click|1
1536647428|255|add|62
1535958023|819|add|88
1536270055|483|add|32
1536660520|682|view|4
1536255860|126|click|1
1536619190|156|remove|94
1536812457|628|view|49
1536233197|931|add|79
1536520248|692|click|42
1536918299|665|view|20
1536816938|202|view|26
1535931055|168|view|65
1536014682|498|add|20
1536257721|794|remove|41
1536041563|226|add|40
1536709890|515|remove|62
1536732887|450|view|74
1536678543|983|remove|29
1536234134|827|add|21
1536043035|700|view|70
1536847691|799|remove|7
1536604584|482|view|37
1535985932|304|view|66
1536125395|974|view|24
1536546409|136|remove|16
1535863651|447|click|12
1536397608|348|click|20
1536383386|715|view|62
1536100303|266|view|56
1536340225|370|click|53
1536184530|673|remove|45
1536211909|559|click|73
1536727960|746|view|13
1536877068|532|view|100
1536888304|620|remove|21
1536331734|732|remove|68
1536033566|863|add|79
1535982045|576|add|92
1536186997|815|remove|64
1536379634|398|remove|84
1536527031|300|remove|13
1536561881|757|remove|53
1535885775|823|view|10
1536469042|290|click|57
1536896358|821|remove|42
1536958849|223|add|58
1536650384|118|remove|82
1536147455|722|click|73
1535894892|858|add|33
1536225975|329|view|6
1536260150|434|click|41
1536192262|563|view|26
1536560396|921|remove|74
1536884369|617|add|77
1536695951|371|add|34
1536276745|914|view|71
1536801735|112|click|14
1536692188|691|remove|52
1536553715|933|view|14
1536653675|885|remove|62
1536360710|549|view|27
1536534102|422|click|2
1536352557|290|remove|31
1536868940|695|remove|38
1535960731|457|remove|17
1536440397|243|click|24
1536026985|418|remove|95
1536074601|893|add|49
1536419985|259|add|75
1536467394|649|click|15
1536801936|784|click|83
1536132179|160|view|62
1535964782|445|click|12
1535786772|151|add|23
1535998411|817|add|85
1536084860|824|add|31
1536117948|299|add|80
1536640659|158|add|58
1535936902|450|view|44
1536488752|597|remove|94
1535825303|700|view|21
1536461456|865|view|75
1536624837|378|add|63
1536370450|609|add|64
1535930665|908|view|85
1536432419|952|view|95
1536391967|761|add|9
1536512131|685|view|61
1536924811|293|add|21
1536540061|524|remove|74
1535811647|205|view|36
1536880529|780|remove|32
1536550984|335|remove|22
1535910780|518|add|94
1536569248|740|view|84
1536785519|565|remove|82
1536705888|616|add|72
1536237542|538|remove|92
1536698697|443|view|6
1536254618|668|remove|57
1536718889|700|add|83
1535838502|733|view|99
1536316035|910|add|78
1536290365|153|remove|63
1536414770|762|view|52
1536200800|752|remove|100
1535883931|833|remove|73
1536252195|663|click|5
1536674003|704|remove|31
1536463786|581|add|47
1535891353|818|add|97
1536538413|923|view|14
